suite,dataset,budget,seed,method,query,query_l1_distortion,runtime_sec,n_entities
sql_workflow,txhousing,0.2,21,dependency_truth,geo_join_groupby,0.0,0.7381525600000032,300
sql_workflow,txhousing,0.2,21,dependency_truth,having_top_groups,0.0,0.7381525600000032,300
sql_workflow,txhousing,0.2,21,dependency_truth,selection_groupby,0.0,0.7381525600000032,300
sql_workflow,txhousing,0.2,21,parc,category_join_filter,0.0,0.7910053759999869,300
sql_workflow,txhousing,0.2,21,parc,geo_join_groupby,0.0,0.7910053759999869,300
sql_workflow,txhousing,0.2,21,parc,having_top_groups,0.0,0.7910053759999869,300
sql_workflow,txhousing,0.2,21,parc,selection_groupby,0.0,0.7910053759999869,300
sql_workflow,midwest,0.2,21,no_repair,category_join_filter,0.8410033039824436,0.13509145999995553,300
sql_workflow,midwest,0.2,21,no_repair,geo_join_groupby,0.6408143301833242,0.13509145999995553,300
sql_workflow,midwest,0.2,21,no_repair,having_top_groups,4.825005304353586,0.13509145999995553,300
sql_workflow,midwest,0.2,21,no_repair,selection_groupby,1.1672704676093704,0.13509145999995553,300
sql_workflow,midwest,0.2,21,majority,category_join_filter,0.01476152802446269,0.1787628729999824,300
sql_workflow,midwest,0.2,21,majority,geo_join_groupby,0.011705038597177106,0.1787628729999824,300
sql_workflow,midwest,0.2,21,majority,having_top_groups,0.0,0.1787628729999824,300
sql_workflow,midwest,0.2,21,majority,selection_groupby,0.02952305604892538,0.1787628729999824,300
sql_workflow,midwest,0.2,21,iterative_truth,category_join_filter,0.0,0.43389667299999246,300
sql_workflow,midwest,0.2,21,iterative_truth,geo_join_groupby,0.0,0.43389667299999246,300
sql_workflow,midwest,0.2,21,iterative_truth,having_top_groups,0.0,0.43389667299999246,300
sql_workflow,midwest,0.2,21,iterative_truth,selection_groupby,0.0,0.43389667299999246,300
sql_workflow,midwest,0.2,21,dependency_truth,category_join_filter,0.0,0.6711153080000258,300
sql_workflow,midwest,0.2,21,dependency_truth,geo_join_groupby,0.0,0.6711153080000258,300
sql_workflow,midwest,0.2,21,dependency_truth,having_top_groups,0.0,0.6711153080000258,300
sql_workflow,midwest,0.2,21,dependency_truth,selection_groupby,0.0,0.6711153080000258,300
sql_workflow,midwest,0.2,21,parc,category_join_filter,0.0,0.6994975150000187,300
sql_workflow,midwest,0.2,21,parc,geo_join_groupby,0.0,0.6994975150000187,300
sql_workflow,midwest,0.2,21,parc,having_top_groups,0.0,0.6994975150000187,300
sql_workflow,midwest,0.2,21,parc,selection_groupby,0.0,0.6994975150000187,300
