suite,dataset,budget,seed,method,query,query_l1_distortion,runtime_sec,n_entities
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,select_project,0.0022575359300963,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,topk_order_limit,0.0022575359300963,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,union_all,0.0022575359300963,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,window_ranked_groups,0.0022575359300963,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,parc,anti_join_not_exists,0.0020130342336914,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,groupby_having,0.0020130342336914,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,inner_join_geo,0.0046678426355011,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,intersection_positive,0.0020130342336914,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,join_filter_dim,0.0020130342336914,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,left_join_geo,0.0080492483027523,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,nested_exists,0.0020130342336914,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,select_project,0.0020130342336914,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,topk_order_limit,0.0020130342336914,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,union_all,0.0020130342336914,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.2,31,parc,window_ranked_groups,0.0020130342336914,1.2863508540000057,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,anti_join_not_exists,1.3676023780712316,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,groupby_having,1.3676023780712316,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,inner_join_geo,0.2485843965806936,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,intersection_positive,0.78313707179155,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,join_filter_dim,0.78313707179155,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,left_join_geo,0.2834441017396317,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,nested_exists,0.78313707179155,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,select_project,1.3676023780712316,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,topk_order_limit,1.357191711993037,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,union_all,1.3676023780712316,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,no_repair,window_ranked_groups,1.357191711993037,0.2394568090000177,569
extended_sql_fragment,breast_cancer,0.3,31,majority,anti_join_not_exists,0.3304888916852091,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,groupby_having,0.3304888916852091,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,inner_join_geo,0.0953996704511687,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,intersection_positive,0.1192493987729941,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,join_filter_dim,0.1192493987729941,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,left_join_geo,0.0997064859455502,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,nested_exists,0.1192493987729941,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,select_project,0.3304888916852091,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,topk_order_limit,0.3304819734893282,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,union_all,0.3304888916852091,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,majority,window_ranked_groups,0.3304819734893282,0.3269822279999914,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,anti_join_not_exists,0.095185683495816,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,groupby_having,0.095185683495816,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,inner_join_geo,0.0508135938379473,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,intersection_positive,0.0296096553702277,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,join_filter_dim,0.0296096553702277,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,left_join_geo,0.052012666542471,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,nested_exists,0.0296096553702277,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,select_project,0.095185683495816,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,topk_order_limit,0.095185683495816,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,union_all,0.095185683495816,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,iterative_truth,window_ranked_groups,0.095185683495816,0.8716445940000028,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,anti_join_not_exists,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,groupby_having,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,inner_join_geo,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,intersection_positive,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,join_filter_dim,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,left_join_geo,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,nested_exists,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,select_project,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,topk_order_limit,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,union_all,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,dependency_truth,window_ranked_groups,0.0014195733435544,1.1776249890000088,569
extended_sql_fragment,breast_cancer,0.3,31,parc,anti_join_not_exists,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,groupby_having,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,inner_join_geo,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,intersection_positive,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,join_filter_dim,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,left_join_geo,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,nested_exists,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,select_project,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,topk_order_limit,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,union_all,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,breast_cancer,0.3,31,parc,window_ranked_groups,0.0011750716471495,1.2910627419999798,569
extended_sql_fragment,diabetes,0.2,31,no_repair,anti_join_not_exists,1.2001878170874822,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,groupby_having,1.2001878170874822,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,inner_join_geo,0.3646691861772541,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,intersection_positive,0.7574293595645426,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,join_filter_dim,0.7574293595645426,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,left_join_geo,0.4146674703129052,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,nested_exists,0.7574293595645426,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,select_project,1.2001878170874822,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,topk_order_limit,1.1827431594552509,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,union_all,1.2001878170874822,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,no_repair,window_ranked_groups,1.1827431594552509,0.2169549980001193,442
extended_sql_fragment,diabetes,0.2,31,majority,anti_join_not_exists,0.0771333947859315,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,groupby_having,0.0771333947859315,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,inner_join_geo,0.0295501931668171,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,intersection_positive,0.0332519350562571,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,join_filter_dim,0.0332519350562571,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,left_join_geo,0.0323895237178622,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,nested_exists,0.0332519350562571,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,select_project,0.0771333947859315,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,topk_order_limit,0.0771333947859315,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,union_all,0.0771333947859315,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,majority,window_ranked_groups,0.0771333947859315,0.2784752300001401,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,anti_join_not_exists,0.0238088283632606,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,groupby_having,0.0238088283632606,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,inner_join_geo,0.0221979372416297,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,intersection_positive,0.004445627658355,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,join_filter_dim,0.004445627658355,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,left_join_geo,0.0242677703939206,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,nested_exists,0.004445627658355,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,select_project,0.0238088283632606,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,topk_order_limit,0.0238088283632606,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,union_all,0.0238088283632606,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,iterative_truth,window_ranked_groups,0.0238088283632606,0.7347369009999056,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,anti_join_not_exists,5.6299645502884926e-05,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,groupby_having,5.6299645502884926e-05,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,inner_join_geo,0.002013533506788,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,intersection_positive,5.6299645502884926e-05,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,join_filter_dim,5.6299645502884926e-05,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,left_join_geo,0.0040833666590788,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,nested_exists,5.6299645502884926e-05,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,select_project,5.6299645502884926e-05,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,topk_order_limit,5.6299645502884926e-05,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,union_all,5.6299645502884926e-05,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,dependency_truth,window_ranked_groups,5.6299645502884926e-05,0.9146304280000096,442
extended_sql_fragment,diabetes,0.2,31,parc,anti_join_not_exists,6.992549197873614e-05,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,groupby_having,6.992549197873614e-05,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,inner_join_geo,0.0020271593532638,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,intersection_positive,6.992549197873614e-05,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,join_filter_dim,6.992549197873614e-05,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,left_join_geo,0.0040969925055547,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,nested_exists,6.992549197873614e-05,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,select_project,6.992549197873614e-05,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,topk_order_limit,6.992549197873614e-05,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,union_all,6.992549197873614e-05,1.0479433089999477,442
extended_sql_fragment,diabetes,0.2,31,parc,window_ranked_groups,6.992549197873614e-05,1.0479433089999477,442
extended_sql_fragment,diabetes,0.3,31,no_repair,anti_join_not_exists,1.3856202298339424,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,groupby_having,1.3856202298339424,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,inner_join_geo,0.2822926933810131,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,intersection_positive,0.7867580569248909,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,join_filter_dim,0.7867580569248909,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,left_join_geo,0.3403151447884008,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,nested_exists,0.7867580569248909,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,select_project,1.3856202298339424,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,topk_order_limit,1.3475086086085857,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,union_all,1.3856202298339424,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,no_repair,window_ranked_groups,1.3475086086085857,0.1901773089998641,442
extended_sql_fragment,diabetes,0.3,31,majority,anti_join_not_exists,0.3542026663199717,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,groupby_having,0.3542026663199717,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,inner_join_geo,0.0979766582726368,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,intersection_positive,0.1387037529192089,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,join_filter_dim,0.1387037529192089,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,left_join_geo,0.0979766628666511,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,nested_exists,0.1387037529192089,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,select_project,0.3542026663199717,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,topk_order_limit,0.3485005711508304,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,union_all,0.3542026663199717,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,majority,window_ranked_groups,0.3485005711508304,0.3001513259998773,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,anti_join_not_exists,0.1186475038078636,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,groupby_having,0.1186475038078636,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,inner_join_geo,0.0545893307233206,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,intersection_positive,0.034481371386779,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,join_filter_dim,0.034481371386779,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,left_join_geo,0.0545893307233206,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,nested_exists,0.034481371386779,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,select_project,0.1186475038078636,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,topk_order_limit,0.1186475038078636,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,union_all,0.1186475038078636,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,iterative_truth,window_ranked_groups,0.1186475038078636,0.6598678820000714,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,anti_join_not_exists,0.0,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,groupby_having,0.0,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,inner_join_geo,0.0020698331522908,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,intersection_positive,0.0,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,join_filter_dim,0.0,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,left_join_geo,0.0041396663045817,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,nested_exists,0.0,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,select_project,0.0,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,topk_order_limit,0.0,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,union_all,0.0,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,dependency_truth,window_ranked_groups,0.0,0.9454776260001836,442
extended_sql_fragment,diabetes,0.3,31,parc,anti_join_not_exists,0.0,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,groupby_having,0.0,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,inner_join_geo,0.0020698331522908,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,intersection_positive,0.0,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,join_filter_dim,0.0,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,left_join_geo,0.0041396663045817,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,nested_exists,0.0,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,select_project,0.0,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,topk_order_limit,0.0,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,union_all,0.0,1.037231004999967,442
extended_sql_fragment,diabetes,0.3,31,parc,window_ranked_groups,0.0,1.037231004999967,442
